"Mountain-300 Black, 38",442477.086952
"Touring-2000 Blue, 46",438867.478140
"HL Road Frame - Red, 44",395182.699300
"HL Road Frame - Red, 62",394255.572400
"HL Road Frame - Black, 44",375026.977200
"Road-750 Black, 58",361145.312000
"Touring-3000 Yellow, 44",358121.888775
"Touring-3000 Yellow, 62",351547.711410
"Touring-3000 Blue, 50",348581.503515
"HL Touring Frame - Blue, 54",324333.103309
"Mountain-400-W Silver, 40",323703.820668
"HL Touring Frame - Yellow, 54",323268.255972
"Road-650 Black, 62",312250.813900
"Road-650 Black, 48",310946.576200
"Road-450 Red, 60",306177.900000
"Road-650 Red, 58",304012.641100
"ML Road Frame-W - Yellow, 38",303330.841200
"Road-450 Red, 44",302678.724000
"ML Road Frame-W - Yellow, 48",301286.789100
"LL Road Frame - Black, 52",299595.522966
"Touring-3000 Yellow, 50",291747.261750
"Road-750 Black, 44",290298.624000
"Touring-3000 Blue, 54",290075.118375
"Touring-2000 Blue, 50",286218.660000
"HL Mountain Frame - Silver, 42",269874.009600
"Mountain-400-W Silver, 38",241773.758000
Hitch Rack - 4-Bike,237096.156000
"HL Touring Frame - Yellow, 60",232378.260212
"Mountain-400-W Silver, 46",227347.667276
"HL Touring Frame - Blue, 60",221720.952434
"Mountain-400-W Silver, 42",217457.874000
"Touring-3000 Blue, 58",210946.176000
"ML Mountain Frame - Black, 48",200284.497760
"Long-Sleeve Logo Jersey, L",198754.975360
"Touring-3000 Yellow, 54",196809.976125
"LL Road Frame - Red, 60",195933.409400
"ML Mountain Frame-W - Silver, 40",195826.389044
"LL Road Frame - Red, 44",194692.599104
"LL Road Frame - Black, 58",177635.904000
HL Mountain Rear Wheel,166013.283557
"Sport-100 Helmet, Blue",165406.617049
"Mountain-500 Silver, 52",161293.345200
"Sport-100 Helmet, Black",160869.517836
"Sport-100 Helmet, Red",157772.394392
"Mountain-500 Black, 48",157569.082000
"Classic Vest, S",156398.067950
HL Crankset,148622.582216
"Mountain-500 Silver, 40",145089.432000
"Mountain-500 Silver, 48",142897.270800
"HL Mountain Frame - Silver, 48",141635.100000
"Mountain-500 Silver, 42",141360.498000
"LL Road Frame - Red, 62",137213.485128
"Women's Mountain Shorts, S",137164.127325
"ML Mountain Frame-W - Silver, 42",136970.658000
"Women's Mountain Shorts, L",136774.017063
"Road-450 Red, 48",136467.864000
"Mountain-500 Black, 42",136293.476000
"Touring-3000 Blue, 62",135284.008125
"Touring-3000 Blue, 44",133365.033375
"LL Road Frame - Red, 48",132125.252200
"Touring-3000 Yellow, 58",130898.575500
"ML Mountain Frame - Black, 44",129529.464000
"Short-Sleeve Classic Jersey, XL",129145.570124
"Mountain-500 Black, 44",125925.668000
"Mountain-500 Silver, 44",122512.431600
ML Mountain Rear Wheel,119892.156750
"Long-Sleeve Logo Jersey, M",115249.214976
HL Road Front Wheel,112286.412000
"ML Mountain Frame - Black, 38",107557.584000
"HL Mountain Frame - Black, 48",106078.560000
Hydration Pack - 70 oz.,105826.418334
"Mountain-500 Black, 40",101734.116000
"LL Mountain Frame - Silver, 42",100569.357220
"Short-Sleeve Classic Jersey, L",98472.717334
"Mountain-500 Black, 52",96982.204000
"Long-Sleeve Logo Jersey, XL",95611.197080
"Women's Tights, L",94090.642908
"LL Mountain Frame - Black, 44",93584.422996
"Women's Tights, S",91330.800936
"Classic Vest, M",90250.600550
"HL Road Frame - Black, 48",89872.173600
"HL Road Frame - Red, 48",89872.173600
"ML Road Frame - Red, 48",89224.500000
"Men's Bib-Shorts, M",86166.045931
ML Road Front Wheel,79354.039800
"HL Touring Frame - Blue, 50",74690.904000
"Short-Sleeve Classic Jersey, S",71606.073160
"Full-Finger Gloves, L",69943.214246
"LL Mountain Frame - Silver, 40",69934.276220
"LL Touring Frame - Yellow, 62",69127.135050
"HL Touring Frame - Blue, 46",68667.444000
"ML Road Frame-W - Yellow, 40",68167.514400
"LL Mountain Frame - Silver, 52",67332.750000
"LL Mountain Frame - Black, 42",63396.702000
"LL Touring Frame - Blue, 50",63216.432000
HL Fork,61034.609624
"LL Mountain Frame - Silver, 44",58777.530000
"LL Touring Frame - Yellow, 44",58699.391208
LL Road Rear Wheel,58655.370200
"LL Mountain Frame - Black, 48",57851.364000
"Women's Mountain Shorts, M",57685.758000
"Half-Finger Gloves, M",54545.487338
"HL Touring Frame - Yellow, 46",52404.102000
ML Mountain Handlebars,51753.705952
AWC Logo Cap,51229.445623
Front Brakes,50299.311000
"HL Touring Frame - Yellow, 50",49994.718000
HL Mountain Tire,48860.000000
"Full-Finger Gloves, M",48210.176172
"Men's Bib-Shorts, S",47214.369376
Fender Set - Mountain,46619.580000
"LL Touring Frame - Yellow, 50",45611.856000
"Men's Sports Shorts, M",45594.283686
"LL Road Frame - Black, 44",45164.684600
LL Crankset,44855.244000
Front Derailleur,44484.267800
HL Road Handlebars,43395.596800
"LL Touring Frame - Blue, 54",42210.972000
"ML Mountain Frame-W - Silver, 46",41069.352000
HL Mountain Front Wheel,39988.638000
ML Headset,39909.108385
All-Purpose Bike Stand,39591.000000
HL Bottom Bracket,39581.442000
HL Mountain Pedal,38018.325800
"Half-Finger Gloves, S",36490.550835
ML Mountain Tire,34818.390000
HL Mountain Handlebars,34375.348000
"Men's Bib-Shorts, L",34178.202000
ML Mountain Front Wheel,33360.390000
HL Road Pedal,32849.544000
"ML Road Frame - Red, 52",32120.820000
Water Bottle - 30 oz.,28654.163327
HL Road Tire,27970.800000
Touring Tire,27105.650000
Rear Derailleur,25725.228000
"LL Road Frame - Black, 60",24844.692200
ML Road Pedal,24624.894000
ML Road Tire,23140.740000
"Half-Finger Gloves, L",22912.259476
LL Mountain Front Wheel,22462.844954
LL Road Tire,22435.560000
LL Mountain Handlebars,22008.268728
"Short-Sleeve Classic Jersey, M",21973.930000
LL Mountain Tire,21541.380000
"Long-Sleeve Logo Jersey, S",21445.710000
LL Road Pedal,21087.192000
"Men's Sports Shorts, S",20364.997268
HL Road Rear Wheel,20238.160800
Mountain Bottle Cage,20229.750000
"LL Road Frame - Red, 52",20104.443400
HL Headset,19083.690000
Bike Wash - Dissolver,18406.972080
LL Mountain Rear Wheel,18005.274000
"Women's Tights, M",17727.636000
LL Fork,16897.080000
HL Mountain Seat/Saddle,16392.096000
Cable Lock,16240.220000
"Men's Sports Shorts, L",16017.330000
Rear Brakes,15719.400000
Mountain Tire Tube,15444.050000
Road Bottle Cage,15390.880000
"ML Mountain Frame - Black, 40",14229.408000
"Racing Socks, L",13784.589952
"HL Mountain Frame - Black, 44",13765.920000
Minipump,13514.687276
HL Touring Seat/Saddle,13454.784000
ML Mountain Pedal,12852.630000
"Classic Vest, L",12839.700000
ML Mountain Seat/Saddle,12497.167160
LL Bottom Bracket,12244.932000
HL Touring Handlebars,12087.240000
"Full-Finger Gloves, S",11410.296500
LL Mountain Pedal,10908.006000
ML Road Rear Wheel,10574.784000
ML Crankset,10464.792000
Road Tire Tube,9480.240000
"Racing Socks, M",9387.149432
Chain,9377.710144
Patch Kit/8 Patches,8232.597632
Touring Tire Tube,7425.120000
"LL Touring Frame - Yellow, 58",7201.872000
Touring Pedal,7143.318000
"LL Mountain Frame - Silver, 48",6970.920000
"Mountain Bike Socks, M",6060.388200
LL Mountain Seat/Saddle,5636.957088
LL Road Handlebars,5422.537500
"LL Touring Frame - Blue, 44",5001.300000
HL Road Seat/Saddle,4232.256000
"LL Touring Frame - Blue, 62",3000.780000
"LL Mountain Frame - Black, 52",2248.110000
ML Touring Seat/Saddle,1972.656000
LL Headset,1949.400000
LL Touring Handlebars,1548.624000
"ML Mountain Frame-W - Silver, 38",1529.178000
LL Touring Seat/Saddle,1480.752000
"LL Mountain Frame - Black, 40",1198.992000
"LL Touring Frame - Blue, 58",800.208000
"Mountain Bike Socks, L",513.000000
LL Road Seat/Saddle,162.720000
